episode,timestep,reward
1,2,0.0
3,4,0.0
5,6,0.0
7,8,0.0
9,10,0.0
11,12,284.0
13,14,168.5
15,16,264.5
17,18,474.5
19,20,418.5
21,22,445.5
23,24,191.0
25,26,4.0
27,28,0.0
29,30,4.5
31,32,0.0
33,34,0.0
35,36,0.0
37,38,0.0
39,40,0.0
41,42,0.0
43,44,0.0
45,46,0.0
47,48,0.0
49,50,116.5
51,52,104.5
53,54,157.0
55,56,297.0
57,58,114.5
59,60,62.5
61,62,7.5
63,64,333.5
65,66,6.5
67,68,8.0
69,70,7.5
71,72,37.5
73,74,7.5
75,76,74.5
77,78,7.5
79,80,6.5
81,82,42.0
83,84,7.5
85,86,72.0
87,88,7.5
89,90,4.0
91,92,8.5
93,94,193.5
95,96,89.0
97,98,50.5
99,100,176.5
101,102,509.0
103,104,120.0
105,106,159.0
107,108,0.0
109,110,0.0
111,112,28.0
113,114,229.0
115,116,207.0
117,118,287.5
119,120,209.0
121,122,233.5
123,124,60.5
125,126,151.0
127,128,69.0
129,130,186.5
131,132,359.5
133,134,322.5
135,136,296.5
137,138,45.5
139,140,335.5
141,142,394.0
143,144,198.5
145,146,134.5
147,148,8.0
149,150,183.5
151,152,98.0
153,154,111.5
155,156,147.5
157,158,231.5
159,160,167.5
161,162,119.5
163,164,100.5
165,166,7.5
167,168,70.5
169,170,154.5
171,172,110.5
173,174,163.5
175,176,8.0
177,178,245.5
179,180,4.0
181,182,191.0
183,184,392.5
185,186,0.0
187,188,109.0
189,190,4.0
191,192,0.0
193,194,4.0
195,196,0.0
197,198,4.0
199,200,0.0
201,202,0.0
203,204,0.0
205,206,0.0
207,208,0.0
209,210,0.0
211,212,0.0
213,214,0.0
215,216,0.0
217,218,0.0
219,220,4.5
221,222,4.5
223,224,7.5
225,226,0.0
227,228,46.0
229,230,93.0
231,232,0.0
233,234,0.0
235,236,0.0
237,238,0.0
239,240,0.0
241,242,0.0
243,244,0.0
245,246,0.0
247,248,0.0
249,250,0.0
251,252,0.0
253,254,0.0
255,256,0.0
257,258,0.0
259,260,0.0
261,262,0.0
263,264,0.0
265,266,0.0
267,268,0.0
269,270,0.0
271,272,0.0
273,274,0.0
275,276,8.0
277,278,139.0
279,280,0.0
281,282,133.5
283,284,368.5
285,286,226.0
287,288,101.5
289,290,7.5
291,292,253.0
293,294,41.5
295,296,106.5
297,298,213.5
299,300,67.5
301,302,229.5
303,304,293.0
305,306,38.5
307,308,93.0
309,310,222.5
311,312,348.0
313,314,154.5
315,316,303.5
317,318,155.5
319,320,209.5
321,322,4.0
323,324,112.0
325,326,100.0
327,328,335.5
329,330,7.0
331,332,66.0
333,334,234.0
335,336,96.5
337,338,346.5
339,340,57.5
341,342,306.5
343,344,300.5
345,346,29.5
347,348,321.5
349,350,103.5
351,352,76.5
353,354,231.0
355,356,136.5
357,358,107.0
359,360,355.0
361,362,342.5
363,364,95.0
365,366,263.5
367,368,42.5
369,370,41.5
371,372,246.0
373,374,157.5
375,376,178.0
377,378,53.5
379,380,173.5
381,382,264.5
383,384,151.5
385,386,307.5
387,388,7.5
389,390,152.5
391,392,97.5
393,394,70.5
395,396,136.0
397,398,6.0
399,400,7.0
401,402,101.0
403,404,85.5
405,406,127.0
407,408,133.0
409,410,8.0
411,412,60.0
413,414,96.0
415,416,99.5
417,418,72.5
419,420,123.0
421,422,8.5
423,424,7.5
425,426,237.5
427,428,7.5
429,430,46.5
431,432,118.0
433,434,155.0
435,436,97.5
437,438,134.0
439,440,260.5
441,442,223.0
443,444,85.5
445,446,136.5
447,448,227.0
449,450,78.0
451,452,323.5
453,454,311.5
455,456,203.5
457,458,213.0
459,460,101.0
461,462,64.0
463,464,222.0
465,466,0.0
467,468,0.0
469,470,230.5
471,472,234.0
473,474,100.0
475,476,144.0
477,478,173.0
479,480,259.5
481,482,208.0
483,484,60.5
485,486,89.0
487,488,114.0
489,490,148.0
491,492,74.5
493,494,255.0
495,496,31.0
497,498,34.5
