episode,timestep,reward
1,2,0.0
3,4,0.0
5,6,0.0
7,8,0.0
9,10,0.0
11,12,0.0
13,14,360.5
15,16,0.0
17,18,237.0
19,20,575.5
21,22,416.5
23,24,249.5
25,26,285.5
27,28,536.0
29,30,491.0
31,32,254.0
33,34,264.5
35,36,102.5
37,38,492.5
39,40,644.5
41,42,365.0
43,44,219.0
45,46,436.5
47,48,176.0
49,50,462.5
51,52,545.0
53,54,368.0
55,56,503.0
57,58,354.5
59,60,469.0
61,62,506.5
63,64,524.0
65,66,665.0
67,68,657.5
69,70,164.5
71,72,467.5
73,74,727.5
75,76,773.0
77,78,616.0
79,80,537.5
81,82,671.5
83,84,452.0
85,86,139.0
87,88,490.5
89,90,785.0
91,92,283.0
93,94,591.0
95,96,516.0
97,98,468.0
99,100,340.0
101,102,607.5
103,104,662.0
105,106,356.0
107,108,145.5
109,110,733.5
111,112,208.0
113,114,553.0
115,116,518.5
117,118,40.0
119,120,589.5
121,122,397.5
123,124,295.5
125,126,604.0
127,128,527.0
129,130,708.0
131,132,776.5
133,134,265.5
135,136,490.5
137,138,274.0
139,140,476.5
141,142,390.0
143,144,431.0
145,146,549.0
147,148,480.5
149,150,0.0
151,152,504.0
153,154,380.0
155,156,0.0
157,158,222.5
159,160,134.0
161,162,320.5
163,164,164.0
165,166,336.5
167,168,124.0
169,170,407.0
171,172,90.0
173,174,417.5
175,176,240.0
177,178,475.5
179,180,161.0
181,182,347.0
183,184,183.5
185,186,0.0
187,188,292.5
189,190,166.0
191,192,217.5
193,194,282.0
195,196,228.5
197,198,146.0
199,200,269.5
201,202,183.5
203,204,349.0
205,206,222.0
207,208,221.5
209,210,90.0
211,212,393.0
213,214,192.5
215,216,442.0
217,218,247.0
219,220,338.5
221,222,288.0
223,224,168.5
225,226,147.5
227,228,355.0
229,230,101.5
231,232,335.5
233,234,338.0
235,236,395.0
237,238,20.0
239,240,307.5
241,242,45.0
243,244,318.5
245,246,45.0
247,248,204.5
249,250,90.0
251,252,215.0
253,254,238.5
255,256,202.0
257,258,168.0
259,260,277.0
261,262,257.5
263,264,396.5
265,266,369.5
267,268,150.5
269,270,347.0
271,272,248.5
273,274,254.0
275,276,90.0
277,278,200.5
279,280,323.5
281,282,406.0
283,284,164.5
285,286,158.0
287,288,258.0
289,290,368.0
291,292,164.5
293,294,90.0
295,296,162.0
297,298,45.0
299,300,45.0
301,302,184.5
303,304,118.0
305,306,170.5
307,308,0.0
309,310,0.0
311,312,45.0
313,314,340.5
315,316,90.0
317,318,134.5
319,320,45.0
321,322,145.5
323,324,197.5
325,326,157.0
327,328,90.0
329,330,297.0
331,332,156.0
333,334,183.5
335,336,215.5
337,338,45.0
339,340,214.5
341,342,0.0
343,344,45.0
345,346,0.0
347,348,0.0
349,350,0.0
351,352,0.0
353,354,0.0
355,356,0.0
357,358,0.0
359,360,118.0
361,362,113.0
363,364,0.0
365,366,0.0
367,368,199.0
369,370,0.0
371,372,252.0
373,374,0.0
375,376,106.5
377,378,0.0
379,380,235.5
381,382,45.0
383,384,316.0
385,386,113.0
387,388,272.5
389,390,229.5
391,392,179.5
393,394,216.5
395,396,90.0
397,398,289.5
399,400,261.5
401,402,147.0
403,404,146.0
405,406,252.5
407,408,90.0
409,410,315.5
411,412,476.0
413,414,90.0
415,416,252.0
417,418,346.5
419,420,392.5
421,422,45.0
423,424,158.5
425,426,257.0
427,428,357.5
429,430,170.0
431,432,107.5
433,434,182.5
435,436,45.0
437,438,0.0
439,440,0.0
441,442,278.5
443,444,469.5
445,446,90.0
447,448,235.0
449,450,45.0
451,452,419.5
453,454,182.0
455,456,362.5
457,458,150.5
459,460,499.0
461,462,424.0
463,464,147.5
465,466,300.0
467,468,90.0
469,470,432.0
471,472,166.5
473,474,122.0
475,476,125.5
477,478,45.0
479,480,45.0
481,482,0.0
483,484,45.0
485,486,0.0
487,488,426.5
489,490,194.5
491,492,217.5
493,494,473.5
495,496,316.0
497,498,112.5
499,500,289.5
501,502,229.0
503,504,230.5
505,506,254.5
507,508,332.0
509,510,458.5
511,512,405.0
513,514,90.0
515,516,317.5
517,518,158.5
519,520,230.0
521,522,90.0
523,524,145.5
525,526,219.5
527,528,146.5
529,530,181.5
531,532,162.0
533,534,380.0
535,536,301.5
537,538,354.0
539,540,360.5
541,542,229.5
543,544,90.0
545,546,204.0
547,548,90.0
549,550,147.0
551,552,364.0
553,554,265.5
555,556,283.0
557,558,90.0
559,560,90.0
561,562,338.0
563,564,90.0
565,566,213.0
567,568,90.0
569,570,284.5
571,572,136.5
573,574,167.0
575,576,130.0
577,578,149.5
579,580,172.5
581,582,0.0
583,584,171.0
585,586,164.0
587,588,180.0
589,590,152.5
591,592,276.5
593,594,188.5
595,596,264.0
597,598,271.0
599,600,90.0
601,602,326.5
603,604,273.0
605,606,261.5
607,608,164.0
609,610,158.0
611,612,90.0
613,614,437.0
615,616,292.5
617,618,90.0
619,620,222.5
621,622,90.0
623,624,395.0
625,626,220.5
627,628,398.0
629,630,90.0
631,632,235.0
633,634,242.0
635,636,90.0
637,638,252.0
639,640,329.5
641,642,90.0
643,644,90.0
645,646,90.0
647,648,235.0
649,650,214.5
651,652,241.5
653,654,146.0
655,656,398.0
657,658,90.0
659,660,257.0
661,662,294.0
663,664,231.0
665,666,282.0
667,668,216.0
669,670,159.0
671,672,90.0
673,674,192.0
675,676,393.5
677,678,235.0
679,680,239.0
681,682,186.5
683,684,326.5
685,686,222.0
687,688,373.5
689,690,303.0
691,692,280.0
693,694,352.0
695,696,90.0
697,698,90.0
699,700,162.0
701,702,215.0
703,704,307.0
705,706,139.0
707,708,90.0
709,710,187.0
