episode,timestep,reward
711,712,42.0
713,714,6.5
715,716,6.0
717,718,6.5
719,720,7.5
721,722,40.5
723,724,7.5
725,726,8.0
727,728,3.5
729,730,1.5
731,732,7.0
733,734,3.5
735,736,7.5
737,738,2.0
739,740,7.5
741,742,3.5
743,744,7.5
745,746,99.5
747,748,31.5
749,750,8.0
751,752,5.0
753,754,86.5
755,756,5.5
757,758,6.0
759,760,57.0
761,762,7.0
763,764,65.0
765,766,101.5
767,768,6.5
769,770,7.0
771,772,62.5
773,774,86.5
775,776,107.5
777,778,95.0
779,780,32.0
781,782,8.0
783,784,45.5
785,786,7.0
787,788,7.5
789,790,112.5
791,792,63.0
793,794,3.5
795,796,6.5
797,798,66.0
799,800,50.0
801,802,30.0
803,804,68.5
805,806,47.0
807,808,64.5
809,810,7.0
811,812,111.5
813,814,7.0
815,816,3.0
817,818,6.5
819,820,6.5
821,822,44.5
823,824,102.0
825,826,7.5
827,828,8.0
829,830,3.0
831,832,101.0
833,834,7.0
835,836,8.0
837,838,7.0
839,840,6.5
841,842,7.5
843,844,7.0
845,846,7.0
847,848,254.0
849,850,8.0
851,852,42.0
853,854,171.5
855,856,99.5
857,858,7.0
859,860,7.5
