episode,timestep,reward
1181,1182,223.0
1183,1184,0.0
1185,1186,40.0
1187,1188,333.5
1189,1190,259.5
1191,1192,114.5
1193,1194,160.0
1195,1196,393.5
1197,1198,179.0
1199,1200,158.0
1201,1202,309.0
1203,1204,40.0
1205,1206,156.0
1207,1208,80.0
1209,1210,297.5
1211,1212,80.0
1213,1214,323.5
1215,1216,40.0
1217,1218,142.5
1219,1220,210.5
1221,1222,578.0
1223,1224,196.0
1225,1226,147.5
1227,1228,356.0
1229,1230,247.0
1231,1232,121.5
1233,1234,55.0
1235,1236,40.0
1237,1238,60.0
1239,1240,140.5
1241,1242,65.0
1243,1244,347.0
1245,1246,266.5
1247,1248,689.5
1249,1250,498.5
1251,1252,759.0
1253,1254,40.0
1255,1256,40.0
1257,1258,449.0
1259,1260,153.5
1261,1262,315.0
1263,1264,534.0
1265,1266,403.0
1267,1268,40.0
1269,1270,241.0
1271,1272,365.0
1273,1274,410.5
1275,1276,423.0
1277,1278,370.0
1279,1280,325.5
1281,1282,124.5
1283,1284,30.0
1285,1286,308.5
1287,1288,144.0
1289,1290,80.0
1291,1292,219.5
1293,1294,236.0
1295,1296,485.0
1297,1298,377.5
1299,1300,40.0
1301,1302,152.5
1303,1304,145.0
1305,1306,141.0
1307,1308,100.5
1309,1310,0.0
1311,1312,642.5
1313,1314,108.0
1315,1316,216.0
1317,1318,405.0
1319,1320,407.0
1321,1322,448.5
1323,1324,380.0
1325,1326,343.5
1327,1328,0.0
1329,1330,517.0
1331,1332,573.0
1333,1334,424.0
1335,1336,0.0
1337,1338,215.5
1339,1340,80.0
1341,1342,468.5
1343,1344,228.5
1345,1346,351.5
1347,1348,435.5
1349,1350,106.0
1351,1352,274.5
1353,1354,40.0
1355,1356,270.0
1357,1358,455.0
1359,1360,977.5
1361,1362,374.5
1363,1364,141.5
1365,1366,260.0
1367,1368,263.5
1369,1370,181.0
1371,1372,215.0
1373,1374,201.5
1375,1376,257.0
1377,1378,394.0
1379,1380,376.0
1381,1382,177.0
1383,1384,777.5
1385,1386,499.0
1387,1388,162.0
1389,1390,35.0
1391,1392,272.0
1393,1394,124.5
1395,1396,183.0
1397,1398,467.0
1399,1400,325.5
1401,1402,40.0
1403,1404,292.5
1405,1406,239.5
1407,1408,429.0
1409,1410,202.0
1411,1412,342.5
1413,1414,314.5
1415,1416,451.5
1417,1418,293.5
1419,1420,124.0
1421,1422,283.5
1423,1424,117.5
1425,1426,746.0
1427,1428,157.0
1429,1430,254.0
1431,1432,406.5
1433,1434,375.5
1435,1436,216.0
1437,1438,213.5
1439,1440,584.5
1441,1442,148.5
1443,1444,150.0
1445,1446,380.0
1447,1448,255.5
1449,1450,340.0
1451,1452,70.0
1453,1454,80.0
1455,1456,157.0
1457,1458,206.0
1459,1460,540.0
1461,1462,80.0
1463,1464,272.5
1465,1466,412.5
1467,1468,312.0
1469,1470,414.5
1471,1472,322.5
1473,1474,149.0
1475,1476,409.0
1477,1478,413.0
1479,1480,210.0
1481,1482,408.5
1483,1484,80.0
1485,1486,387.0
1487,1488,80.0
1489,1490,80.0
1491,1492,352.0
1493,1494,40.0
1495,1496,121.0
1497,1498,40.0
1499,1500,25.0
1501,1502,143.5
1503,1504,265.5
1505,1506,194.5
1507,1508,0.0
1509,1510,393.5
1511,1512,512.0
1513,1514,306.5
1515,1516,179.0
1517,1518,313.5
1519,1520,301.0
1521,1522,40.0
1523,1524,80.0
1525,1526,143.5
1527,1528,344.5
1529,1530,253.0
1531,1532,142.5
1533,1534,330.5
1535,1536,377.0
1537,1538,80.0
1539,1540,80.0
1541,1542,141.5
1543,1544,263.5
1545,1546,248.0
1547,1548,204.5
1549,1550,337.0
1551,1552,364.0
1553,1554,389.0
1555,1556,192.0
1557,1558,538.0
1559,1560,491.0
1561,1562,210.0
1563,1564,420.5
1565,1566,373.5
1567,1568,337.0
