episode,timestep,reward
711,712,200.0
713,714,140.0
715,716,200.0
717,718,200.0
719,720,135.0
721,722,140.0
723,724,135.0
725,726,200.0
727,728,200.0
729,730,135.0
731,732,200.0
733,734,65.0
735,736,75.0
737,738,200.0
739,740,200.0
741,742,135.0
743,744,200.0
745,746,140.0
747,748,200.0
749,750,200.0
751,752,140.0
753,754,130.0
755,756,200.0
757,758,200.0
759,760,140.0
761,762,140.0
763,764,135.0
765,766,200.0
767,768,140.0
769,770,135.0
771,772,135.0
773,774,70.0
775,776,200.0
777,778,75.0
779,780,75.0
781,782,135.0
783,784,140.0
785,786,70.0
787,788,75.0
789,790,200.0
791,792,200.0
793,794,75.0
795,796,75.0
797,798,140.0
799,800,140.0
801,802,140.0
803,804,70.0
805,806,200.0
807,808,135.0
809,810,135.0
811,812,75.0
813,814,75.0
815,816,70.0
817,818,65.0
819,820,130.0
821,822,75.0
823,824,200.0
825,826,75.0
827,828,140.0
829,830,135.0
831,832,200.0
833,834,75.0
835,836,140.0
837,838,200.0
839,840,135.0
841,842,200.0
843,844,200.0
845,846,200.0
847,848,140.0
849,850,140.0
851,852,200.0
853,854,135.0
855,856,200.0
857,858,135.0
859,860,140.0
861,862,135.0
863,864,200.0
865,866,140.0
867,868,80.0
869,870,135.0
871,872,200.0
873,874,135.0
875,876,140.0
877,878,200.0
879,880,135.0
881,882,135.0
883,884,200.0
885,886,135.0
887,888,140.0
889,890,200.0
891,892,200.0
893,894,200.0
895,896,140.0
897,898,70.0
899,900,200.0
901,902,140.0
903,904,65.0
905,906,80.0
907,908,200.0
909,910,140.0
911,912,100.0
913,914,140.0
915,916,135.0
917,918,200.0
919,920,70.0
921,922,70.0
923,924,135.0
925,926,135.0
927,928,75.0
929,930,200.0
931,932,200.0
933,934,200.0
935,936,200.0
937,938,200.0
939,940,135.0
941,942,35.0
943,944,70.0
945,946,135.0
947,948,200.0
949,950,135.0
951,952,200.0
953,954,140.0
955,956,200.0
957,958,200.0
959,960,135.0
961,962,200.0
963,964,200.0
965,966,200.0
967,968,200.0
969,970,200.0
971,972,200.0
973,974,130.0
975,976,135.0
977,978,65.0
979,980,100.0
981,982,200.0
983,984,135.0
985,986,140.0
987,988,65.0
989,990,100.0
991,992,200.0
993,994,65.0
995,996,200.0
997,998,100.0
999,1000,140.0
1001,1002,80.0
1003,1004,130.0
1005,1006,140.0
1007,1008,140.0
1009,1010,200.0
1011,1012,135.0
1013,1014,135.0
1015,1016,80.0
1017,1018,65.0
1019,1020,200.0
1021,1022,125.0
1023,1024,200.0
1025,1026,200.0
1027,1028,135.0
1029,1030,80.0
1031,1032,130.0
1033,1034,140.0
1035,1036,140.0
1037,1038,200.0
1039,1040,130.0
1041,1042,200.0
1043,1044,40.0
1045,1046,200.0
1047,1048,120.0
1049,1050,200.0
1051,1052,75.0
1053,1054,140.0
1055,1056,200.0
1057,1058,135.0
1059,1060,200.0
1061,1062,130.0
1063,1064,200.0
1065,1066,200.0
1067,1068,100.0
1069,1070,200.0
1071,1072,200.0
1073,1074,100.0
1075,1076,100.0
1077,1078,100.0
1079,1080,100.0
1081,1082,125.0
1083,1084,140.0
1085,1086,0.0
1087,1088,200.0
1089,1090,100.0
1091,1092,200.0
1093,1094,140.0
1095,1096,135.0
1097,1098,100.0
1099,1100,100.0
1101,1102,200.0
1103,1104,200.0
1105,1106,200.0
1107,1108,200.0
1109,1110,200.0
1111,1112,75.0
1113,1114,200.0
1115,1116,200.0
1117,1118,140.0
1119,1120,100.0
1121,1122,130.0
1123,1124,75.0
1125,1126,135.0
1127,1128,200.0
1129,1130,200.0
1131,1132,200.0
1133,1134,200.0
1135,1136,120.0
1137,1138,125.0
1139,1140,135.0
1141,1142,100.0
1143,1144,200.0
1145,1146,140.0
1147,1148,200.0
1149,1150,135.0
1151,1152,200.0
1153,1154,140.0
1155,1156,75.0
1157,1158,200.0
1159,1160,135.0
1161,1162,60.0
1163,1164,140.0
1165,1166,125.0
1167,1168,125.0
1169,1170,135.0
1171,1172,100.0
1173,1174,140.0
1175,1176,200.0
1177,1178,100.0
1179,1180,200.0
1181,1182,135.0
1183,1184,125.0
1185,1186,140.0
1187,1188,200.0
1189,1190,100.0
1191,1192,120.0
1193,1194,120.0
1195,1196,135.0
1197,1198,140.0
1199,1200,200.0
1201,1202,100.0
1203,1204,140.0
1205,1206,100.0
1207,1208,140.0
1209,1210,125.0
